Time (s),Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Roll (rad),Pitch (rad),Yaw (rad),Gravity X (m/s^2),Gravity Y (m/s^2),Gravity Z (m/s^2),User Acceleration X (m/s^2),User Acceleration Y (m/s^2),User Acceleration Z (m/s^2),Rotation Rate X (rad/s),Rotation Rate Y (rad/s),Rotation Rate Z (rad/s),Magnetic Field X (µT),Magnetic Field Y (µT),Magnetic Field Z (µT),Magnetic Accuracy
0.79336825,0.0363245089,0.00834167382,-0.00155608809,0.999303986,0.0168299547,0.0726363476,-0.00372585763,0.164602497,-0.711693029,-9.77940602,-0.01900551,-0.107271823,-0.00255377614,0.0217055753,0.00165866502,-0.0284500141,-2.46712494,20.3149719,-45.781311,2
0.80332625,0.0364014324,0.00831312736,-0.00168933213,0.999301285,0.0167828508,0.0727881655,-0.00399210426,0.16414003,-0.713177934,-9.77930548,0.00644643619,-0.0570049858,0.0459784918,0.00853735302,-0.00978767127,-0.0238425024,-2.62862396,20.4384155,-46.0068054,2
0.81328425,0.0363703718,0.00830875286,-0.00178697627,0.999302196,0.016781038,0.0727243773,-0.00418692277,0.164123079,-0.71255403,-9.77935166,0.0292083031,-0.0140843472,0.113510644,-0.021133991,0.0095002735,-0.0155494185,-2.55670166,20.3569183,-45.8651733,2
0.82324125,0.0361943334,0.00840877612,-0.00183550479,0.999307743,0.0169840522,0.0723708442,-0.00428840695,0.166112682,-0.709096145,-9.7795691,0.0224303151,-0.0245751999,0.183309572,-0.048500672,0.0290769599,-0.00369260088,-2.5289917,20.3731995,-45.6845093,2
0.83319925,0.0359323289,0.00861549863,-0.00182369412,0.999315404,0.0173960135,0.0718458288,-0.00427508297,0.170147929,-0.703960901,-9.77987071,0.0786990226,0.0184727914,0.14081483,-0.0524035357,0.0546560884,0.00554936705,-2.46261597,20.4860382,-45.9014893,2
0.84315625,0.035705611,0.00891489805,-0.00178237136,0.999320957,0.0179917688,0.0713915801,-0.00420968158,0.175980051,-0.699517658,-9.7800864,0.105637554,0.0491944582,-0.00247194307,-0.0378776379,0.0650800541,0.0071857674,-2.55000305,20.3786316,-45.7616577,2
0.85311425,0.03556752,0.00926993068,-0.00173452188,0.999322772,0.0186990412,0.0711146336,-0.00413657863,0.18290079,-0.696808618,-9.78015304,0.0653475745,0.0574090366,-0.148900522,-0.017531354,0.0841996819,0.00608641375,-2.57578278,20.3398285,-45.9273987,2
0.86307125,0.0355437937,0.00971082235,-0.00168438335,0.999319556,0.0195788356,0.0710663068,-0.00406707044,0.191505902,-0.696335886,-9.78002152,0.0423772707,0.0109974871,-0.274428351,0.00839798059,0.0866685286,0.00545204803,-2.36224365,20.5039215,-45.8066406,2
0.87302925,0.0356398436,0.0100546227,-0.00165932591,0.999312666,0.020266515,0.0712576147,-0.00404333312,0.198228671,-0.698207233,-9.77975439,-0.0300364062,-0.0243909294,-0.286217573,0.0294244364,0.0521161482,0.00197395962,-2.40979767,20.4898834,-45.7982788,2
0.88298625,0.0358067438,0.0102498732,-0.00165082913,0.999304724,0.0206580972,0.071590993,-0.00404376111,0.202053417,-0.70146828,-9.77944284,-0.0233865199,0.0198707486,-0.228469733,0.036013674,0.0273735318,0.00130907912,-2.45773315,20.3118134,-45.809967,2
0.89294425,0.0359610478,0.010335738,-0.00163223822,0.999298399,0.0208296865,0.0718998269,-0.00401594069,0.20372694,-0.704489089,-9.77919092,0.0145939407,0.0230411953,-0.176797413,0.0226110481,0.00630313484,0.00608119741,-2.41187286,20.4339447,-45.8681641,2
