"Time (s)","X (µT)","Y (µT)","Z (µT)"
16.0067775,-100.499435,83.1805115,-300.948669
16.0170255,-100.315186,83.5020599,-300.960388
16.0272725,-100.542526,83.2111053,-301.037842
16.0375205,-100.651627,83.3665924,-301.124573
16.0477685,-100.613342,83.1174164,-301.152588
16.0580175,-100.799225,83.4217529,-300.877502
16.0682665,-100.828064,83.1943359,-300.620544
16.0785145,-100.934753,83.3191986,-300.827515
16.0887625,-100.945892,83.2666473,-301.063995
16.0990115,-101.022522,83.2316132,-300.765869
16.1092605,-101.327576,83.2923126,-301.125122
16.1195085,-101.439819,83.4452362,-301.062439
16.1297565,-101.576843,83.5863647,-301.148193
16.1400045,-101.647858,83.5871735,-301.236938
16.1502515,-101.818039,83.6693268,-301.292664
16.1605005,-101.867676,83.5260925,-301.1716
16.1707485,-101.78775,83.6823883,-301.057068
16.1809965,-101.654572,83.4966278,-300.768585
16.1912445,-101.659363,83.2775726,-300.890137
16.2014915,-101.602585,83.3690186,-300.86792
16.2117385,-101.521393,83.5496521,-300.888062
16.2219865,-101.402863,83.7341766,-301.414856
16.2322345,-101.284149,83.588501,-301.051025
16.2424825,-101.362213,83.9503326,-301.1763
16.2527315,-100.905167,83.8187714,-301.079529
16.2629785,-101.016876,83.8089142,-301.050873
16.2732265,-100.914246,83.8484192,-301.03125
16.2834735,-100.770325,83.9156189,-301.19455
16.2937209,-100.727005,83.69104,-301.115479
16.3039689,-100.724197,83.8961792,-301.115662
16.3142169,-100.726059,84.0773163,-301.024689
16.3244629,-100.287109,84.1813049,-301.008545
16.3347099,-100.251144,84.1468811,-300.981934
16.3449569,-100.343719,84.0710754,-300.939331
16.3552049,-100.113586,84.3768311,-301.023682
16.3654529,-99.9816742,84.2492981,-301.147125
16.3756999,-99.8491974,84.3505402,-300.963348
16.3859479,-99.8894501,84.1218414,-300.889099
16.3961959,-99.4550171,84.380249,-300.605133
16.4064429,-99.4384918,84.1783447,-300.695862
16.4166909,-99.0635834,84.3849335,-300.719116
16.4269379,-98.733429,84.141922,-300.626343
16.4371859,-98.3740997,84.5267487,-300.499451
16.4474339,-98.5012665,84.1886597,-300.602234
16.4576799,-98.3295593,84.4082947,-300.699615
16.4679269,-98.1680908,84.4519653,-300.319122
16.4781739,-98.0930328,84.5664062,-300.560547
16.4884219,-97.9319611,84.5339813,-300.351349
16.4986699,-97.9990387,84.6026001,-300.62561
16.5089169,-97.8613586,84.8198242,-300.451538
16.5191639,-97.9901276,84.7203522,-300.919312
16.5294109,-97.7500153,84.7984161,-300.45932
16.5396569,-97.7439575,84.7892761,-300.414307
16.5499039,-97.4771118,85.05336,-300.410522
16.5601509,-97.5385742,85.0732727,-300.695007
16.5703979,-97.367569,85.182785,-300.494568
16.5806459,-97.1764679,85.0862427,-300.259918
16.5908939,-96.8751831,85.1316681,-300.326141
16.6011409,-96.747467,85.2434387,-300.509094
16.6113879,-96.468811,85.4416504,-300.287567
16.6216349,-96.2312622,85.4649963,-300.441681
16.6318819,-95.9074097,85.8751678,-300.469971
16.6421289,-95.8668823,86.2207794,-300.608734
16.6523769,-95.5754089,86.2350769,-300.663086
16.6626249,-95.3646851,86.2064056,-300.600006
16.6728719,-95.4164276,86.3038788,-300.601013
16.6831199,-94.9620209,86.5803833,-300.59668
16.6933669,-94.9516907,86.5814209,-300.81311
16.7036139,-94.9797516,86.5626526,-300.721252
16.7138629,-94.9174652,86.6079559,-300.584015
16.7241099,-94.8942108,86.4095612,-300.338867
16.7343579,-94.9005585,86.8642426,-300.80896
16.7446049,-94.703125,86.8991852,-300.517517
16.7548519,-94.5212402,87.0558014,-300.638
16.7650989,-94.2897949,87.1013641,-300.568573
16.7753469,-93.9764404,87.3953094,-300.534546
16.7855949,-93.8855896,87.3175201,-300.708984
16.7958429,-93.6916199,87.4739838,-300.541321
16.8060899,-93.3582458,87.3225708,-300.760498
16.8163379,-93.2406616,87.8464661,-300.623291
16.8265849,-92.8080139,87.7895355,-300.541748
16.8368319,-92.6191406,88.0409088,-300.660736
16.8470789,-92.318924,88.0452576,-300.704529
16.8573269,-92.0557556,88.3064575,-300.7724
16.8675749,-92.0857239,88.4552612,-300.432678
16.8778219,-92.0213623,88.7449036,-300.369263
16.8880709,-91.7895508,88.7656403,-300.637756
16.8983179,-91.5283966,88.7979889,-300.292908
16.9085659,-91.4486389,89.1084442,-300.54541
16.9188139,-91.4855957,89.2657623,-300.64679
16.9290609,-91.3057404,89.3556976,-300.473633
16.9393089,-91.2031555,89.5749817,-300.675598
16.9495559,-90.9152985,89.8591614,-300.554443
16.9598039,-90.692749,90.112381,-300.78833
16.9700509,-90.4285583,90.533844,-300.714478
16.9802989,-90.304184,90.8394928,-300.871277
16.9905469,-89.9413605,91.1372375,-300.618835
17.0007939,-89.7499847,91.2442474,-300.441711
17.0110419,-89.4203796,91.7349701,-300.380493
17.0212889,-89.1217041,92.1389465,-300.730835
17.0315359,-88.9242859,92.2927399,-300.755615
17.0417839,-88.9958038,92.5497742,-300.595551
17.0520319,-88.7895203,92.7672577,-300.825928
17.0622789,-88.6866302,93.1733551,-300.867889
17.0725269,-88.467804,93.3484344,-300.442322
17.0827749,-88.1853333,93.8296509,-300.726044
17.0930239,-88.0642853,94.0876312,-300.790588
17.1032729,-87.7953033,94.2396393,-300.788849
17.1135219,-87.6287231,94.7949066,-300.813721
17.1237699,-87.5194092,95.1537018,-300.520081
17.1340189,-87.5475006,95.4048157,-300.801331
17.1442679,-86.7921143,95.8741455,-300.603882
17.1545159,-86.9645996,96.1421967,-300.500305
17.1647639,-86.7500763,96.2779388,-300.448669
17.1750119,-86.5496216,96.7062531,-300.504028
17.1852599,-86.4305878,96.9299622,-300.347321
17.1955069,-86.3203583,97.5531921,-300.966553
17.2057539,-86.1459808,97.7073975,-300.406372
17.2160019,-86.0405579,97.9547119,-300.15683
17.2262499,-85.8405151,98.2089844,-300.661072
17.2364969,-85.648407,98.8525848,-300.850098
17.2467449,-85.7080994,98.8574677,-300.854736
17.2569919,-85.6539154,99.3775635,-300.391418
17.2672389,-85.5699768,99.5685272,-300.582581
17.2774869,-85.4538422,99.7415924,-300.490997
17.2877339,-85.4661407,100.065399,-300.641052
17.2979827,-85.4392548,100.239594,-300.829285
17.3082307,-85.1916351,100.386673,-300.597992
17.3184777,-85.2424774,100.6745,-300.713867
17.3287257,-85.0410614,100.643997,-300.476349
17.3389727,-84.8477936,100.914566,-300.536774
17.3492207,-85.1648254,100.985672,-300.332642
17.3594687,-84.9639435,101.271896,-300.676147
17.3697157,-84.7164459,101.388641,-300.279572
17.3799627,-84.6733856,101.548553,-300.659912
17.3902107,-84.8782654,101.60704,-300.268005
17.4004577,-84.865036,101.779663,-300.584717
17.4107057,-84.6242981,101.841507,-300.691467
17.4209537,-84.5182648,102.073624,-300.35672
17.4312017,-84.5250549,102.361298,-300.579712
17.4414487,-84.7133179,102.679565,-300.447083
17.4516967,-84.5007935,102.867752,-300.389893
17.4619457,-84.3616791,103.234589,-300.334106
17.4721927,-84.4371033,103.217712,-300.465088
17.4824417,-84.3175354,103.534683,-300.347961
17.4926897,-84.3539734,103.708267,-300.368042
17.5029377,-84.2385864,104.049072,-300.024384
17.5131857,-84.1610413,103.969193,-300.477051
17.5234337,-84.0724945,104.34964,-300.375061
17.5336817,-84.0637207,104.373825,-300.370544
17.5439307,-84.0506592,104.351212,-299.972534
17.5541777,-84.2285004,104.686356,-300.608215
17.5644267,-83.9833069,104.43689,-300.320801
17.5746737,-84.0598602,104.782257,-300.521118
17.5849217,-83.9488678,104.745193,-300.454346
17.5951697,-84.2581329,105.021454,-300.603058
17.6054177,-83.819397,105.231369,-300.394592
17.6156657,-84.0771942,105.466171,-300.76944
17.6259127,-83.8458405,105.552643,-300.388336
17.6361607,-83.952301,106.099075,-300.999939
17.6464077,-83.726532,106.197159,-300.878052
17.6566557,-84.0334625,106.507324,-301.06665
17.6669037,-83.9175568,106.601166,-300.862732
17.6771517,-84.0222931,107.120987,-300.940308
17.6873987,-83.9890137,106.947983,-300.691772
17.6976467,-83.9354553,107.299347,-300.973938
17.7078947,-83.7891693,107.245789,-300.930725
17.7181437,-83.6908569,107.57724,-300.83075
17.7283907,-83.8722839,107.509674,-300.777771
17.7386387,-83.8017883,107.728958,-301.022064
17.7488877,-83.6606445,107.994568,-300.780487
17.7591357,-83.8392334,108.076691,-300.756592
17.7693837,-83.8093719,108.322693,-300.348572
17.7796317,-83.7839966,108.40802,-300.548248
17.7898797,-83.6347198,108.952866,-300.490967
17.8001277,-83.7927094,108.931976,-300.649628
17.8103757,-83.6928711,109.066696,-300.716309
17.8206237,-83.5412445,109.317108,-300.726074
17.8308727,-83.3474274,109.351562,-300.611786
17.8411207,-83.5410004,109.479248,-300.437988
17.8513697,-83.5299835,109.890701,-300.75592
17.8616187,-83.4783783,109.776398,-300.302612
17.8718657,-83.6151123,109.840668,-300.499847
17.8821137,-83.5279388,110.184326,-300.394135
17.8923607,-83.3286438,110.259262,-300.295654
17.9026077,-83.2298737,110.038452,-299.740845
17.9128557,-83.3047638,110.213013,-300.035309
17.9231037,-83.2510986,110.292587,-299.841309
17.9333517,-83.2030029,110.59343,-299.731934
17.9435997,-83.336731,110.567368,-299.847656
17.9538467,-83.3550873,110.755997,-300.029907
17.9640947,-83.3374634,110.647095,-300.232788
17.9743417,-83.4184723,110.862366,-299.951233
17.9845897,-83.3852844,110.859436,-300.058289
17.9948367,-83.3582306,110.963776,-299.817261
18.0050837,-83.5075836,110.672653,-299.873657
18.0153307,-83.467453,111.167603,-300.217773
18.0255777,-83.3453064,110.995529,-300.167542
18.0358257,-83.396225,111.18779,-300.235352
18.0460727,-83.3207703,111.321899,-300.121094
18.0563207,-83.4160309,111.646454,-300.104065
18.0665687,-83.4507751,111.827118,-299.976624
18.0768167,-83.6671448,111.689682,-299.665833
18.0870647,-83.6040802,111.903351,-299.848633
18.0973117,-83.6293793,112.031158,-299.839722
18.1075597,-83.771347,112.027939,-300.022888
18.1178077,-83.8099365,111.8918,-299.777496
18.1280567,-83.7413177,112.016434,-299.770752
18.1383047,-83.7373657,111.831924,-299.924744
18.1485527,-83.9069061,112.031937,-299.681274
18.1588017,-83.7446747,112.24469,-299.861877
18.1690497,-83.7951508,112.251175,-299.341003
18.1792977,-83.7099304,112.376312,-299.528625
18.1895457,-83.9016113,112.445831,-299.33551
18.1997937,-83.8074799,112.71434,-299.686707
18.2100417,-84.1105347,112.740036,-299.338867
18.2202907,-83.816391,112.803543,-299.180878
18.2305387,-83.9404907,112.967453,-299.340332
18.2407867,-83.8540039,113.03241,-299.497986
18.2510347,-83.9536438,113.194962,-299.604614
18.2612817,-83.9976044,113.521561,-299.421753
18.2715297,-83.9521942,113.592102,-299.475037
18.2817787,-83.9920197,113.883987,-299.45993
18.2920267,-83.8981171,113.869125,-299.303894
18.3022734,-83.9426117,114.131699,-299.276855
18.3125214,-84.0403137,114.179291,-299.351074
18.3227704,-83.9487305,114.162689,-299.453766
18.3330184,-84.0196228,114.308578,-298.999695
18.3432664,-84.1221161,114.497726,-299.491882
18.3535144,-84.0582886,114.451752,-299.611084
18.3637624,-83.9804382,114.346558,-299.270142
18.3740104,-84.2507477,114.566757,-299.34787
18.3842584,-84.0611115,114.619888,-299.431396
18.3945064,-84.2147217,114.913589,-299.311798
18.4047544,-84.1937256,114.767914,-299.334167
18.4150034,-84.2819977,114.630234,-299.938263
18.4252504,-84.2311859,114.579224,-299.264832
18.4354994,-84.4929657,114.65004,-299.646515
18.4457474,-84.3910065,114.440659,-299.744415
18.4559954,-84.2678375,114.552872,-299.527557
18.4662444,-84.2545929,114.684219,-299.668884
18.4764924,-84.6942139,114.665909,-299.643066
18.4867414,-84.5227814,114.578247,-299.96759
