"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.149098708E0,-1.833383942E1,-1.665702057E1,-3.845487976E1
2.159047708E0,-1.857035446E1,-1.648097420E1,-3.829791260E1
2.168995708E0,-1.862936020E1,-1.649435806E1,-3.830950928E1
2.178944708E0,-1.888163757E1,-1.655447006E1,-3.832956696E1
2.188893708E0,-1.889031982E1,-1.645976830E1,-3.823381805E1
2.198841708E0,-1.908131027E1,-1.632868767E1,-3.817807770E1
2.208790708E0,-1.900769043E1,-1.623363495E1,-3.813120270E1
2.218739708E0,-1.914822769E1,-1.616244888E1,-3.800428009E1
2.228687708E0,-1.918355560E1,-1.636366272E1,-3.773839569E1
2.238636708E0,-1.927959824E1,-1.624200630E1,-3.778075409E1
2.248585708E0,-1.930217361E1,-1.639365005E1,-3.778028107E1
2.258533708E0,-1.951762009E1,-1.638880157E1,-3.768331146E1
2.268482708E0,-1.962411880E1,-1.626880646E1,-3.748131561E1
2.278431708E0,-2.010852432E1,-1.619500351E1,-3.720677948E1
2.288379708E0,-2.044176483E1,-1.605712509E1,-3.704225922E1
2.298328708E0,-2.071813965E1,-1.590688896E1,-3.699291229E1
2.308277708E0,-2.123946381E1,-1.588691330E1,-3.688877106E1
2.318225708E0,-2.123612976E1,-1.589013100E1,-3.689382935E1
2.328174708E0,-2.138862228E1,-1.593142700E1,-3.695574951E1
2.338123708E0,-2.139904404E1,-1.588571930E1,-3.662011719E1
2.348071708E0,-2.139181519E1,-1.576346302E1,-3.678491211E1
2.358020708E0,-2.139797592E1,-1.548566628E1,-3.692878723E1
2.367969708E0,-2.116611862E1,-1.535263443E1,-3.724008179E1
2.377917708E0,-2.087021637E1,-1.521388626E1,-3.737699890E1
2.387866708E0,-2.055615234E1,-1.508390427E1,-3.775285339E1
2.397815708E0,-2.029570770E1,-1.482896996E1,-3.801908112E1
2.407763708E0,-1.986787033E1,-1.457792473E1,-3.824983978E1
2.417712708E0,-1.955477142E1,-1.432009411E1,-3.863005829E1
2.427661708E0,-1.938398361E1,-1.424722672E1,-3.860506439E1
2.437610708E0,-1.945881653E1,-1.407079315E1,-3.856101227E1
2.447558708E0,-1.938592911E1,-1.411920357E1,-3.847490692E1
2.457507708E0,-1.960937500E1,-1.387802887E1,-3.864498138E1
2.467456708E0,-1.976507950E1,-1.376458836E1,-3.853699493E1
2.477404708E0,-2.019279861E1,-1.360847092E1,-3.860541534E1
2.487353708E0,-2.024891663E1,-1.359902477E1,-3.835530853E1
2.497302708E0,-2.059156036E1,-1.366626358E1,-3.811862946E1
2.507250708E0,-2.066368866E1,-1.371093369E1,-3.804549408E1
2.517199708E0,-2.071405029E1,-1.353572750E1,-3.803366852E1
2.527148708E0,-2.079624939E1,-1.372772789E1,-3.810880280E1
2.537096708E0,-2.096453094E1,-1.367897701E1,-3.806351471E1
2.547045708E0,-2.070408249E1,-1.358482552E1,-3.791565704E1
2.556994708E0,-2.075594711E1,-1.371066761E1,-3.790517426E1
2.566942708E0,-2.064305496E1,-1.353639412E1,-3.765428925E1
2.576891708E0,-2.082868958E1,-1.344416809E1,-3.791616058E1
2.586840708E0,-2.081641006E1,-1.341296387E1,-3.778279877E1
2.596788708E0,-2.086369705E1,-1.318964863E1,-3.762430573E1
2.606737708E0,-2.086369705E1,-1.318964863E1,-3.762430573E1
2.616686708E0,-2.089312363E1,-1.329102039E1,-3.777150726E1
2.626635708E0,-2.102207947E1,-1.322883606E1,-3.780184174E1
2.636583708E0,-2.134816360E1,-1.329449272E1,-3.772618866E1
2.646532708E0,-2.140029907E1,-1.333715153E1,-3.763451385E1
2.656481708E0,-2.135360336E1,-1.357146549E1,-3.759491730E1
2.666429708E0,-2.146694946E1,-1.349235916E1,-3.754093170E1
2.676378708E0,-2.119147491E1,-1.368898392E1,-3.742377472E1
2.686327708E0,-2.116030884E1,-1.393308163E1,-3.739199066E1
2.696275708E0,-2.106146622E1,-1.405885887E1,-3.750560760E1
2.706224708E0,-2.084773254E1,-1.411001587E1,-3.744518280E1
2.716173708E0,-2.098812485E1,-1.425528336E1,-3.735160065E1
2.726121708E0,-2.102885818E1,-1.426438141E1,-3.741555023E1
2.736070708E0,-2.081097412E1,-1.433630943E1,-3.734212494E1
2.746019708E0,-2.068008423E1,-1.454308414E1,-3.728514862E1
2.755968708E0,-2.043268585E1,-1.450270844E1,-3.724282074E1
2.765916333E0,-2.037240601E1,-1.469196129E1,-3.699860382E1
2.775865333E0,-2.020666504E1,-1.492639160E1,-3.731336212E1
2.785814333E0,-2.007877731E1,-1.516496277E1,-3.757350922E1
2.795762333E0,-1.984830475E1,-1.530723381E1,-3.748656464E1
2.805711333E0,-1.945048141E1,-1.556364346E1,-3.757489777E1
2.815660333E0,-1.892071533E1,-1.554467487E1,-3.769803619E1
2.825608333E0,-1.852888107E1,-1.582997990E1,-3.798970795E1
2.835557333E0,-1.808321762E1,-1.589262295E1,-3.816355133E1
2.845506333E0,-1.767164230E1,-1.602858543E1,-3.827898407E1
2.855455333E0,-1.760154343E1,-1.617646217E1,-3.840502167E1
2.865403333E0,-1.703769302E1,-1.637585068E1,-3.820061493E1
2.875352333E0,-1.683514023E1,-1.651430130E1,-3.828060913E1
2.885301333E0,-1.683514023E1,-1.651430130E1,-3.828060913E1
2.895249333E0,-1.662279510E1,-1.666944695E1,-3.826283264E1
2.905198333E0,-1.675312805E1,-1.664390373E1,-3.847015381E1
2.915147333E0,-1.674508667E1,-1.660745621E1,-3.877688599E1
2.925095333E0,-1.664684677E1,-1.656289291E1,-3.846560669E1
2.935044333E0,-1.653157806E1,-1.648612213E1,-3.860995483E1
2.944993333E0,-1.643326569E1,-1.656329346E1,-3.864884949E1
2.954942333E0,-1.634798813E1,-1.663543701E1,-3.896217346E1
2.964890333E0,-1.639632034E1,-1.646895599E1,-3.868447876E1
2.974839333E0,-1.625682449E1,-1.662633705E1,-3.869581604E1
2.984788333E0,-1.601931381E1,-1.667422867E1,-3.869731140E1
2.994736333E0,-1.602940750E1,-1.680678940E1,-3.875958252E1
3.004685333E0,-1.600922394E1,-1.680517578E1,-3.852671814E1
3.014634333E0,-1.606843948E1,-1.691233826E1,-3.847100830E1
3.024582333E0,-1.608515167E1,-1.697505188E1,-3.869710541E1
3.034531333E0,-1.606022263E1,-1.692663574E1,-3.884365082E1
3.044480333E0,-1.608705521E1,-1.703561783E1,-3.860326385E1
3.054429333E0,-1.622504807E1,-1.690806770E1,-3.865904999E1
3.064377333E0,-1.611069107E1,-1.708125496E1,-3.869548798E1
3.074326333E0,-1.617644501E1,-1.700461960E1,-3.836353302E1
3.084275333E0,-1.615637207E1,-1.718117332E1,-3.845139313E1
3.094223333E0,-1.643766403E1,-1.717364502E1,-3.840493011E1
3.104172333E0,-1.626969147E1,-1.723777771E1,-3.823164368E1
3.114121333E0,-1.620555878E1,-1.728474617E1,-3.842173767E1
3.124070333E0,-1.615402603E1,-1.743504333E1,-3.830442810E1
3.134018333E0,-1.605784607E1,-1.742330551E1,-3.838993835E1
3.143967333E0,-1.586465073E1,-1.749763107E1,-3.840759277E1
3.153916333E0,-1.567161942E1,-1.751226807E1,-3.864021301E1
3.163864333E0,-1.524624634E1,-1.758820724E1,-3.892190552E1
3.173813333E0,-1.524624634E1,-1.758820724E1,-3.892190552E1
3.183762333E0,-1.505403519E1,-1.760680771E1,-3.911952972E1
3.193711333E0,-1.462154388E1,-1.774141121E1,-3.904759979E1
3.203659333E0,-1.441381073E1,-1.786483192E1,-3.915900421E1
3.213608333E0,-1.423123932E1,-1.782327461E1,-3.881055450E1
3.223557333E0,-1.413663864E1,-1.791270256E1,-3.873474884E1
3.233505333E0,-1.400650406E1,-1.797487640E1,-3.907056427E1
3.243454333E0,-1.411078262E1,-1.799071693E1,-3.897608185E1
3.253403333E0,-1.404966354E1,-1.809125137E1,-3.884368134E1
3.263352333E0,-1.401224899E1,-1.813971138E1,-3.861226654E1
3.273300333E0,-1.410863113E1,-1.818412209E1,-3.863179779E1
3.283249333E0,-1.435502625E1,-1.829645920E1,-3.872724152E1
3.293198333E0,-1.439184952E1,-1.841058350E1,-3.877129364E1
3.303146333E0,-1.406189346E1,-1.848548508E1,-3.862210846E1
3.313095333E0,-1.388389587E1,-1.851753235E1,-3.867787170E1
3.323044333E0,-1.385388947E1,-1.850442505E1,-3.867338562E1
3.332993333E0,-1.384486008E1,-1.842611694E1,-3.863873291E1
3.342941333E0,-1.364440536E1,-1.836662674E1,-3.844628906E1
3.352890333E0,-1.356500626E1,-1.817502975E1,-3.871228027E1
3.362839333E0,-1.341826248E1,-1.802510452E1,-3.894760132E1
3.372788333E0,-1.359017944E1,-1.776517296E1,-3.928608704E1
3.382736333E0,-1.385744858E1,-1.733476448E1,-3.932974243E1
3.392685333E0,-1.422218323E1,-1.684929657E1,-3.949279022E1
3.402634333E0,-1.446277618E1,-1.654974365E1,-3.938805389E1
3.412582333E0,-1.460195160E1,-1.635257912E1,-3.935129547E1
3.422531333E0,-1.486435699E1,-1.617974854E1,-3.930124664E1
3.432480333E0,-1.506530762E1,-1.607904816E1,-3.923467255E1
3.442429333E0,-1.518276596E1,-1.618776512E1,-3.922972870E1
3.452377333E0,-1.522738266E1,-1.599418259E1,-3.931527710E1
3.462326333E0,-1.522738266E1,-1.599418259E1,-3.931527710E1
3.472275333E0,-1.510839081E1,-1.621965599E1,-3.919900513E1
3.482224333E0,-1.541978455E1,-1.595750523E1,-3.936474609E1
3.492172333E0,-1.542145538E1,-1.591790199E1,-3.935830688E1
3.502121333E0,-1.578923035E1,-1.574073982E1,-3.942536926E1
3.512070333E0,-1.597835922E1,-1.566140079E1,-3.952458191E1
3.522018333E0,-1.639329910E1,-1.538274193E1,-3.918563843E1
3.531967333E0,-1.645845413E1,-1.527072906E1,-3.927281189E1
3.541916333E0,-1.650976562E1,-1.507274055E1,-3.931332397E1
3.551865333E0,-1.655046082E1,-1.474617577E1,-3.924061584E1
3.561813333E0,-1.669396210E1,-1.479712772E1,-3.947998047E1
3.571762333E0,-1.655806351E1,-1.468226337E1,-3.920837402E1
3.581711333E0,-1.672328568E1,-1.441537476E1,-3.955718231E1
3.591660333E0,-1.668777847E1,-1.443072414E1,-3.952463531E1
3.601608333E0,-1.676026154E1,-1.424182510E1,-3.952384186E1
3.611557333E0,-1.679121017E1,-1.430153465E1,-3.965262604E1
3.621506333E0,-1.690578079E1,-1.406582260E1,-3.980414581E1
3.631455333E0,-1.698958588E1,-1.411927128E1,-3.954659271E1
3.641403333E0,-1.711375427E1,-1.405537796E1,-3.934044647E1
3.651352333E0,-1.728452301E1,-1.383886242E1,-3.923877716E1
3.661301333E0,-1.759031677E1,-1.371434212E1,-3.928665924E1
3.671250333E0,-1.777216339E1,-1.366674232E1,-3.922693634E1
3.681198333E0,-1.794454193E1,-1.363598061E1,-3.905370331E1
3.691147333E0,-1.823151398E1,-1.365158939E1,-3.871605682E1
3.701096333E0,-1.839479828E1,-1.353497410E1,-3.873369598E1
